gene_id	mean_tpm	decile	is_switching
ENSG00000160199	6.675	6	True
ENSG00000160219	12.77	7	True
ENSG00000160298	1.2000000000000002	3	True
ENSG00000160336	8.93	6	True
ENSG00000160471	0.375	1	True
ENSG00000160588	1.65	3	True
ENSG00000160606	5.109999999999999	5	True
ENSG00000160710	26.6	8	True
ENSG00000160753	4.35	5	True
ENSG00000160789	0.76	2	True
ENSG00000160838	0.16999999999999998	0	True
ENSG00000160867	0.595	2	True
ENSG00000160961	2.45	4	True
ENSG00000160972	0.29000000000000004	1	True
ENSG00000160973	0.345	1	True
ENSG00000160993	4.949999999999999	5	True
ENSG00000161048	4.865	5	True
ENSG00000161243	1.33	3	True
ENSG00000161265	7.615	6	True
ENSG00000161405	0.11499999999999999	0	True
ENSG00000161542	14.115	7	True
ENSG00000161547	119.07	9	True
ENSG00000161638	6.550000000000001	6	True
ENSG00000161642	0.8	2	True
ENSG00000161647	0.52	1	True
ENSG00000161714	0.19	0	True
ENSG00000161920	15.41	7	True
ENSG00000161939	1.48	3	True
ENSG00000161940	0.79	2	True
ENSG00000161958	0.75	2	True
ENSG00000162004	0.14500000000000002	0	True
ENSG00000162062	0.52	1	True
ENSG00000162174	2.3049999999999997	4	True
ENSG00000162341	0.5249999999999999	1	True
ENSG00000162367	15.335	7	True
ENSG00000162396	4.52	5	True
ENSG00000162419	4.855	5	True
ENSG00000162430	1.125	2	True
ENSG00000162434	5.955	5	True
ENSG00000162437	1.28	3	True
ENSG00000162496	17.05	7	True
ENSG00000162512	0.39	1	True
ENSG00000162520	0.33999999999999997	1	True
ENSG00000162522	1.705	3	True
ENSG00000162526	0.515	1	True
ENSG00000162542	0.175	0	True
ENSG00000162545	0.175	0	True
ENSG00000162604	35.715	8	True
ENSG00000162620	2.1	3	True
ENSG00000162650	0.235	0	True
ENSG00000162669	1.08	2	True
ENSG00000162670	0.155	0	True
ENSG00000162722	3.745	5	True
ENSG00000162729	0.245	0	True
ENSG00000162733	0.36	1	True
ENSG00000162738	0.22	0	True
ENSG00000162739	0.495	1	True
ENSG00000162757	3.45	4	True
ENSG00000162825	0.155	0	True
ENSG00000162836	0.19	0	True
ENSG00000162869	3.8	5	True
ENSG00000162924	1.655	3	True
ENSG00000162927	4.77	5	True
ENSG00000162929	0.895	2	True
ENSG00000162971	2.295	4	True
ENSG00000162976	1.8900000000000001	3	True
ENSG00000162981	1.3450000000000002	3	True
ENSG00000162994	2.665	4	True
ENSG00000162997	2.37	4	True
ENSG00000163001	9.6	6	True
ENSG00000163013	0.22999999999999998	0	True
ENSG00000163026	7.715	6	True
ENSG00000163040	0.66	2	True
ENSG00000163093	0.9	2	True
ENSG00000163126	0.255	1	True
ENSG00000163131	5.705	5	True
ENSG00000163132	1.52	3	True
ENSG00000163154	0.615	2	True
ENSG00000163155	1.7349999999999999	3	True
ENSG00000163156	131.86	9	True
ENSG00000163191	600.3	9	True
ENSG00000163216	3.01	4	True
ENSG00000163249	1.06	2	True
ENSG00000163251	2.075	3	True
ENSG00000163281	15.22	7	True
ENSG00000163291	7.545	6	True
ENSG00000163293	0.11	0	True
ENSG00000163312	2.62	4	True
ENSG00000163344	0.895	2	True
ENSG00000163346	0.125	0	True
ENSG00000163376	1.815	3	True
ENSG00000163378	2.855	4	True
ENSG00000163389	11.04	6	True
ENSG00000163393	0.41000000000000003	1	True
ENSG00000163453	0.415	1	True
ENSG00000163463	318.7	9	True
ENSG00000163472	0.5349999999999999	1	True
ENSG00000163482	2.23	4	True
ENSG00000163497	0.12	0	True
ENSG00000163510	24.85	8	True
ENSG00000163513	0.115	0	True
ENSG00000163521	0.205	0	True
ENSG00000163536	6.984999999999999	6	True
ENSG00000163576	0.7350000000000001	2	True
ENSG00000163596	0.665	2	True
ENSG00000163602	3.425	4	True
ENSG00000163611	1.44	3	True
ENSG00000163617	0.195	0	True
ENSG00000163625	0.365	1	True
ENSG00000163635	0.8	2	True
ENSG00000163644	6.59	6	True
ENSG00000163659	2.55	4	True
ENSG00000163683	2.505	4	True
ENSG00000163684	14.475	7	True
ENSG00000163686	0.52	1	True
ENSG00000163689	3.185	4	True
ENSG00000163694	1.745	3	True
ENSG00000163710	0.22000000000000003	0	True
ENSG00000163714	213.135	9	True
ENSG00000163734	1.85	3	True
ENSG00000163755	0.765	2	True
ENSG00000163785	2.635	4	True
ENSG00000163807	30.165	8	True
ENSG00000163808	6.74	6	True
ENSG00000163814	2.9450000000000003	4	True
ENSG00000163820	2.0949999999999998	3	True
ENSG00000163840	1.755	3	True
ENSG00000163866	34.295	8	True
ENSG00000163874	0.11	0	True
ENSG00000163877	1.9049999999999998	3	True
ENSG00000163898	0.36	1	True
ENSG00000163913	1.75	3	True
ENSG00000163935	0.5700000000000001	2	True
ENSG00000163945	0.12	0	True
ENSG00000163947	0.585	2	True
ENSG00000163975	0.31	1	True
ENSG00000164008	0.655	2	True
ENSG00000164011	12.754999999999999	7	True
ENSG00000164031	4.2	5	True
ENSG00000164039	8.02	6	True
ENSG00000164040	11.64	7	True
ENSG00000164048	3.035	4	True
ENSG00000164051	4.609999999999999	5	True
ENSG00000164056	0.145	0	True
ENSG00000164074	3.75	5	True
ENSG00000164078	2.0549999999999997	3	True
ENSG00000164088	0.79	2	True
ENSG00000164105	3.5250000000000004	4	True
ENSG00000164107	1.105	2	True
ENSG00000164120	1.9100000000000001	3	True
ENSG00000164169	2.11	3	True
ENSG00000164219	12.21	7	True
ENSG00000164221	2.1550000000000002	4	True
ENSG00000164237	37.905	8	True
ENSG00000164241	15.370000000000001	7	True
ENSG00000164291	1.67	3	True
ENSG00000164294	0.5800000000000001	2	True
ENSG00000164296	1.1800000000000002	3	True
ENSG00000164300	1.745	3	True
ENSG00000164306	8.09	6	True
ENSG00000164308	0.765	2	True
ENSG00000164323	27.17	8	True
ENSG00000164331	9.004999999999999	6	True
ENSG00000164332	14.7	7	True
ENSG00000164366	2.785	4	True
ENSG00000164398	0.47	1	True
ENSG00000164403	0.39	1	True
ENSG00000164414	24.93	8	True
ENSG00000164463	0.735	2	True
ENSG00000164466	21.86	7	True
ENSG00000164483	0.17	0	True
ENSG00000164543	2.525	4	True
ENSG00000164576	3.01	4	True
ENSG00000164603	0.46499999999999997	1	True
ENSG00000164609	28.66	8	True
ENSG00000164615	11.344999999999999	7	True
ENSG00000164631	4.595000000000001	5	True
ENSG00000164647	3.835	5	True
ENSG00000164649	1.34	3	True
ENSG00000164659	4.895	5	True
ENSG00000164663	0.77	2	True
ENSG00000164675	0.95	2	True
ENSG00000164683	1.115	2	True
ENSG00000164687	79.74000000000001	9	True
ENSG00000164692	0.505	1	True
ENSG00000164713	3.105	4	True
ENSG00000164751	38.525000000000006	8	True
ENSG00000164818	2.56	4	True
ENSG00000164823	3.1950000000000003	4	True
ENSG00000164902	36.305	8	True
ENSG00000164920	0.42	1	True
ENSG00000164938	0.8	2	True
ENSG00000164953	3.1550000000000002	4	True
ENSG00000164970	0.42000000000000004	1	True
ENSG00000164978	20.48	7	True
ENSG00000164983	0.33499999999999996	1	True
ENSG00000165025	3.88	5	True
ENSG00000165028	5.125	5	True
ENSG00000165030	2.605	4	True
ENSG00000165046	1.075	2	True
ENSG00000165060	15.254999999999999	7	True
ENSG00000165115	0.22	0	True
ENSG00000165119	158.2	9	True
ENSG00000165138	7.324999999999999	6	True
ENSG00000165169	11.405000000000001	7	True
ENSG00000165233	0.8800000000000001	2	True
ENSG00000165244	1.885	3	True
ENSG00000165272	3.255	4	True
ENSG00000165275	4.795	5	True
ENSG00000165304	25.955	8	True
ENSG00000165312	0.285	1	True
ENSG00000165325	7.045	6	True
ENSG00000165338	0.83	2	True
ENSG00000165355	1.01	2	True
ENSG00000165359	4.109999999999999	5	True
ENSG00000165389	15.705	7	True
ENSG00000165392	8.62	6	True
ENSG00000165410	4.01	5	True
ENSG00000165475	0.79	2	True
ENSG00000165476	4.16	5	True
ENSG00000165487	6.71	6	True
ENSG00000165490	7.855	6	True
ENSG00000165501	45.34	8	True
ENSG00000165506	2.7800000000000002	4	True
ENSG00000165511	0.2	0	True
ENSG00000165512	71.125	9	True
ENSG00000165572	1.69	3	True
ENSG00000165626	0.895	2	True
ENSG00000165630	12.05	7	True
ENSG00000165632	1.495	3	True
ENSG00000165633	0.71	2	True
ENSG00000165660	5.375	5	True
ENSG00000165661	0.425	1	True
ENSG00000165669	40.265	8	True
ENSG00000165684	0.37	1	True
ENSG00000165695	0.19	0	True
ENSG00000165702	6.99	6	True
ENSG00000165752	0.9	2	True
ENSG00000165782	4.885	5	True
ENSG00000165795	7.75	6	True
ENSG00000165801	0.31	1	True
ENSG00000165804	0.3	1	True
ENSG00000165806	5.0600000000000005	5	True
ENSG00000165813	1.7650000000000001	3	True
ENSG00000165832	3.67	4	True
ENSG00000165861	0.53	1	True
ENSG00000165891	2.84	4	True
ENSG00000165895	0.675	2	True
ENSG00000165898	4.23	5	True
ENSG00000165905	0.32	1	True
ENSG00000165914	1.28	3	True
ENSG00000165915	0.15	0	True
ENSG00000165923	0.34500000000000003	1	True
ENSG00000165943	0.8500000000000001	2	True
ENSG00000165948	16.785	7	True
ENSG00000165996	0.705	2	True
ENSG00000166002	1.06	2	True
ENSG00000166024	6.215	5	True
ENSG00000166035	0.105	0	True
ENSG00000166046	0.6	2	True
ENSG00000166068	2.08	3	True
ENSG00000166073	0.265	1	True
ENSG00000166086	0.435	1	True
ENSG00000166123	0.555	1	True
ENSG00000166130	2.395	4	True
ENSG00000166135	1.1099999999999999	2	True
ENSG00000166145	0.48	1	True
ENSG00000166153	8.175	6	True
ENSG00000166165	21.14	7	True
ENSG00000166167	1.185	3	True
ENSG00000166171	27.925	8	True
ENSG00000166188	0.165	0	True
ENSG00000166189	0.36	1	True
ENSG00000166199	12.585	7	True
ENSG00000166224	5.335	5	True
ENSG00000166225	0.69	2	True
ENSG00000166261	1.65	3	True
ENSG00000166262	7.38	6	True
ENSG00000166263	9.575	6	True
ENSG00000166275	12.835	7	True
ENSG00000166311	0.5	1	True
ENSG00000166321	4.26	5	True
ENSG00000166323	1.04	2	True
ENSG00000166352	14.84	7	True
ENSG00000166377	0.39	1	True
ENSG00000166387	0.195	0	True
ENSG00000166398	2.84	4	True
ENSG00000166401	0.10500000000000001	0	True
ENSG00000166436	0.73	2	True
ENSG00000166444	0.195	0	True
ENSG00000166477	16.41	7	True
ENSG00000166478	12.575	7	True
ENSG00000166484	0.385	1	True
ENSG00000166503	5.2	5	True
ENSG00000166510	0.155	0	True
ENSG00000166529	3.425	4	True
ENSG00000166548	0.77	2	True
ENSG00000166562	17.63	7	True
ENSG00000166578	0.195	0	True
ENSG00000166801	8.81	6	True
ENSG00000166825	0.16999999999999998	0	True
ENSG00000166839	0.23	0	True
ENSG00000166845	2.49	4	True
ENSG00000166860	1.9249999999999998	3	True
ENSG00000166869	0.255	1	True
ENSG00000166908	5.68	5	True
ENSG00000166912	1.06	2	True
ENSG00000166949	3.015	4	True
ENSG00000166963	3.3	4	True
ENSG00000166965	7.94	6	True
ENSG00000166971	2.9749999999999996	4	True
ENSG00000166987	1.8599999999999999	3	True
ENSG00000166997	2.01	3	True
ENSG00000167065	0.9	2	True
ENSG00000167106	0.12	0	True
ENSG00000167107	0.73	2	True
ENSG00000167182	0.555	1	True
ENSG00000167186	1.98	3	True
ENSG00000167191	0.585	2	True
ENSG00000167202	0.275	1	True
ENSG00000167232	0.73	2	True
ENSG00000167302	0.615	2	True
ENSG00000167306	0.12000000000000001	0	True
ENSG00000167315	14.22	7	True
ENSG00000167333	3.4299999999999997	4	True
ENSG00000167377	2.85	4	True
ENSG00000167380	13.625	7	True
ENSG00000167394	0.14	0	True
ENSG00000167414	1.94	3	True
ENSG00000167487	0.11	0	True
ENSG00000167523	2.6550000000000002	4	True
ENSG00000167525	0.625	2	True
ENSG00000167528	1.335	3	True
ENSG00000167535	0.29000000000000004	1	True
ENSG00000167555	0.855	2	True
ENSG00000167578	0.125	0	True
ENSG00000167600	0.12000000000000001	0	True
ENSG00000167625	1.665	3	True
ENSG00000167632	0.495	1	True
ENSG00000167637	4.175	5	True
ENSG00000167641	0.52	1	True
ENSG00000167700	0.305	1	True
ENSG00000167720	8.825	6	True
ENSG00000167733	0.25	0	True
ENSG00000167740	0.875	2	True
ENSG00000167779	0.18	0	True
ENSG00000167785	3.0300000000000002	4	True
ENSG00000167799	0.28	1	True
ENSG00000167842	8.370000000000001	6	True
ENSG00000167895	0.15	0	True
ENSG00000167981	0.14	0	True
ENSG00000167985	98.975	9	True
ENSG00000167987	0.44	1	True
ENSG00000168002	430.075	9	True
ENSG00000168010	0.275	1	True
ENSG00000168016	0.305	1	True
ENSG00000168026	0.16999999999999998	0	True
ENSG00000168032	0.465	1	True
ENSG00000168038	2.19	4	True
ENSG00000168066	9.879999999999999	6	True
ENSG00000168067	0.14500000000000002	0	True
ENSG00000168071	0.22999999999999998	0	True
ENSG00000168101	1.0899999999999999	2	True
ENSG00000168118	6.87	6	True
ENSG00000168152	2.715	4	True
ENSG00000168216	54.625	8	True
ENSG00000168255	1.3650000000000002	3	True
ENSG00000168273	26.049999999999997	8	True
ENSG00000168297	2.38	4	True
ENSG00000168301	3.585	4	True
ENSG00000168310	5.859999999999999	5	True
ENSG00000168394	0.9450000000000001	2	True
ENSG00000168404	0.94	2	True
ENSG00000168495	7.055	6	True
ENSG00000168497	14.755	7	True
ENSG00000168502	0.315	1	True
ENSG00000168556	2.215	4	True
ENSG00000168564	4.08	5	True
ENSG00000168566	4.335	5	True
ENSG00000168569	5.375	5	True
ENSG00000168591	3.66	4	True
ENSG00000168646	0.185	0	True
ENSG00000168661	5.845000000000001	5	True
ENSG00000168734	0.21000000000000002	0	True
ENSG00000168758	0.265	1	True
ENSG00000168769	0.78	2	True
ENSG00000168778	0.49	1	True
ENSG00000168779	0.35	1	True
ENSG00000168792	0.54	1	True
ENSG00000168807	1.12	2	True
ENSG00000168813	1.865	3	True
ENSG00000168826	0.32499999999999996	1	True
ENSG00000168876	20.095	7	True
ENSG00000168883	47.585	8	True
ENSG00000168890	2.84	4	True
ENSG00000168904	5.84	5	True
ENSG00000168917	1.83	3	True
ENSG00000168918	0.47500000000000003	1	True
ENSG00000168938	1.7650000000000001	3	True
ENSG00000168952	0.585	2	True
ENSG00000168958	7.484999999999999	6	True
ENSG00000169019	29.96	8	True
ENSG00000169045	89.625	9	True
ENSG00000169071	4.205	5	True
ENSG00000169084	0.415	1	True
ENSG00000169087	1.31	3	True
ENSG00000169093	0.365	1	True
ENSG00000169105	1.135	3	True
ENSG00000169131	0.35000000000000003	1	True
ENSG00000169136	3.735	4	True
ENSG00000169139	227.15	9	True
ENSG00000169155	3.45	4	True
ENSG00000169174	2.56	4	True
ENSG00000169193	10.645	6	True
ENSG00000169217	2.815	4	True
ENSG00000169231	0.67	2	True
ENSG00000169242	2.13	4	True
ENSG00000169249	4.09	5	True
ENSG00000169251	82.105	9	True
ENSG00000169255	0.465	1	True
ENSG00000169258	0.10500000000000001	0	True
ENSG00000169372	16.21	7	True
ENSG00000169398	10.26	6	True
ENSG00000169439	0.355	1	True
ENSG00000169508	6.525	6	True
ENSG00000169554	20.630000000000003	7	True
ENSG00000169570	0.625	2	True
ENSG00000169598	1.995	3	True
ENSG00000169607	8.585	6	True
ENSG00000169609	35.144999999999996	8	True
ENSG00000169612	74.07	9	True
ENSG00000169635	1.69	3	True
ENSG00000169641	7.08	6	True
ENSG00000169660	0.655	2	True
ENSG00000169684	2.455	4	True
ENSG00000169715	0.17	0	True
ENSG00000169740	13.48	7	True
ENSG00000169752	1.345	3	True
ENSG00000169814	17.61	7	True
ENSG00000169826	1.02	2	True
ENSG00000169860	3.575	4	True
ENSG00000169871	1.92	3	True
ENSG00000169884	0.18	0	True
ENSG00000169895	4.42	5	True
ENSG00000169902	0.125	0	True
ENSG00000169914	1.8	3	True
ENSG00000169926	1.81	3	True
ENSG00000169946	1.7149999999999999	3	True
ENSG00000169951	0.505	1	True
ENSG00000169967	1.78	3	True
ENSG00000169981	9.17	6	True
ENSG00000169992	0.10500000000000001	0	True
ENSG00000170006	0.36	1	True
ENSG00000170100	0.42000000000000004	1	True
ENSG00000170144	124.875	9	True
ENSG00000170145	0.55	1	True
ENSG00000170175	4.75	5	True
ENSG00000170191	4.02	5	True
ENSG00000170222	11.129999999999999	6	True
ENSG00000170231	0.26	1	True
ENSG00000170234	2.1799999999999997	4	True
ENSG00000170260	1.26	3	True
ENSG00000170264	0.335	1	True
ENSG00000170270	17.16	7	True
ENSG00000170271	1.725	3	True
ENSG00000170275	6.41	6	True
ENSG00000170310	27.229999999999997	8	True
ENSG00000170315	2864.4350000000004	9	True
ENSG00000170345	0.56	2	True
ENSG00000170348	159.45	9	True
ENSG00000170364	4.555	5	True
ENSG00000170396	0.37	1	True
ENSG00000170417	7.47	6	True
ENSG00000170421	28.15	8	True
ENSG00000170425	5.16	5	True
ENSG00000170456	0.595	2	True
ENSG00000170469	4.62	5	True
ENSG00000170500	0.24	0	True
ENSG00000170525	0.335	1	True
ENSG00000170542	12.725	7	True
ENSG00000170545	19.145	7	True
ENSG00000170608	0.87	2	True
ENSG00000170619	2.825	4	True
ENSG00000170627	941.435	9	True
ENSG00000170631	2.355	4	True
ENSG00000170634	1.54	3	True
ENSG00000170677	1.5350000000000001	3	True
ENSG00000170689	3.955	5	True
ENSG00000170776	0.175	0	True
ENSG00000170791	59.81999999999999	8	True
ENSG00000170836	1.595	3	True
ENSG00000170860	147.505	9	True
ENSG00000170881	6.539999999999999	6	True
ENSG00000170903	3.13	4	True
ENSG00000170915	0.905	2	True
ENSG00000170917	12.89	7	True
ENSG00000170919	0.375	1	True
ENSG00000170921	0.5349999999999999	1	True
ENSG00000170989	0.18	0	True
ENSG00000171084	0.865	2	True
ENSG00000171097	5.36	5	True
ENSG00000171100	3.33	4	True
ENSG00000171103	14.745000000000001	7	True
ENSG00000171150	1.16	3	True
ENSG00000171155	33.07	8	True
ENSG00000171160	7.175	6	True
ENSG00000171202	113.175	9	True
ENSG00000171262	2.5	4	True
ENSG00000171345	14.36	7	True
ENSG00000171365	0.7350000000000001	2	True
ENSG00000171448	1.4449999999999998	3	True
ENSG00000171453	261.18	9	True
ENSG00000171475	3.125	4	True
ENSG00000171488	0.58	2	True
ENSG00000171574	4.805	5	True
ENSG00000171617	0.21500000000000002	0	True
ENSG00000171700	0.22999999999999998	0	True
ENSG00000171703	0.9950000000000001	2	True
ENSG00000171766	0.345	1	True
ENSG00000171777	0.255	1	True
ENSG00000171791	0.19	0	True
ENSG00000171806	23.425	8	True
ENSG00000171817	0.265	1	True
ENSG00000171827	0.29500000000000004	1	True
ENSG00000171843	0.145	0	True
ENSG00000171867	5.74	5	True
ENSG00000171877	0.33	1	True
ENSG00000171943	4.24	5	True
ENSG00000171970	2.875	4	True
ENSG00000171984	16.01	7	True
ENSG00000171988	22.595	8	True
ENSG00000172007	2.27	4	True
ENSG00000172059	2.23	4	True
ENSG00000172071	0.995	2	True
ENSG00000172159	0.2	0	True
ENSG00000172167	5.73	5	True
ENSG00000172171	40.995	8	True
ENSG00000172175	0.235	0	True
ENSG00000172216	0.84	2	True
ENSG00000172250	1.615	3	True
ENSG00000172270	4.775	5	True
ENSG00000172273	15.035	7	True
ENSG00000172292	1.05	2	True
ENSG00000172301	8.440000000000001	6	True
ENSG00000172315	1.875	3	True
ENSG00000172318	0.5700000000000001	2	True
ENSG00000172331	20.979999999999997	7	True
ENSG00000172339	10.46	6	True
ENSG00000172345	0.88	2	True
ENSG00000172361	0.14500000000000002	0	True
ENSG00000172409	29.700000000000003	8	True
ENSG00000172428	71.07	9	True
ENSG00000172456	8.01	6	True
ENSG00000172458	0.37	1	True
ENSG00000172465	2.955	4	True
ENSG00000172469	5.205	5	True
ENSG00000172531	15.56	7	True
ENSG00000172575	0.135	0	True
ENSG00000172594	0.10500000000000001	0	True
ENSG00000172663	0.5650000000000001	2	True
ENSG00000172671	0.365	1	True
ENSG00000172687	5.835	5	True
ENSG00000172731	1.4449999999999998	3	True
ENSG00000172738	1.245	3	True
ENSG00000172748	0.74	2	True
ENSG00000172752	0.7150000000000001	2	True
ENSG00000172765	0.755	2	True
ENSG00000172819	0.16999999999999998	0	True
ENSG00000172878	5.720000000000001	5	True
ENSG00000172922	3.985	5	True
ENSG00000172965	191.565	9	True
ENSG00000172986	1.105	2	True
ENSG00000173011	0.45	1	True
ENSG00000173041	7.4	6	True
ENSG00000173085	1.9050000000000002	3	True
ENSG00000173110	0.135	0	True
ENSG00000173141	5.555	5	True
ENSG00000173163	53.644999999999996	8	True
ENSG00000173166	0.16999999999999998	0	True
ENSG00000173209	4.83	5	True
ENSG00000173214	0.175	0	True
ENSG00000173218	0.785	2	True
ENSG00000173221	8.615	6	True
ENSG00000173275	1.075	2	True
ENSG00000173281	0.49	1	True
ENSG00000173295	0.655	2	True
ENSG00000173334	2.5949999999999998	4	True
ENSG00000173402	0.25	0	True
ENSG00000173451	12.030000000000001	7	True
ENSG00000173480	0.3	1	True
ENSG00000173540	0.52	1	True
ENSG00000173545	6.744999999999999	6	True
ENSG00000173548	1.12	2	True
ENSG00000173581	0.14500000000000002	0	True
ENSG00000173588	4.215	5	True
ENSG00000173599	0.61	2	True
ENSG00000173611	0.61	2	True
ENSG00000173614	8.325	6	True
ENSG00000173681	0.515	1	True
ENSG00000173727	52.980000000000004	8	True
ENSG00000173801	6.355	5	True
ENSG00000173812	763.39	9	True
ENSG00000173818	0.6699999999999999	2	True
ENSG00000173846	0.625	2	True
ENSG00000173848	37.335	8	True
ENSG00000173867	0.9450000000000001	2	True
ENSG00000173894	0.475	1	True
ENSG00000173898	0.245	0	True
ENSG00000173914	19.655	7	True
ENSG00000173917	1.57	3	True
ENSG00000173960	2.205	4	True
ENSG00000174004	0.15	0	True
ENSG00000174021	199.59	9	True
ENSG00000174032	1.13	2	True
ENSG00000174080	0.18	0	True
ENSG00000174106	4.515000000000001	5	True
ENSG00000174109	1.12	2	True
ENSG00000174125	0.19999999999999998	0	True
ENSG00000174130	0.125	0	True
ENSG00000174132	0.28	1	True
ENSG00000174151	0.49	1	True
ENSG00000174165	0.43000000000000005	1	True
ENSG00000174173	74.735	9	True
ENSG00000174206	1.545	3	True
ENSG00000174282	0.735	2	True
ENSG00000174292	0.21999999999999997	0	True
ENSG00000174306	0.635	2	True
ENSG00000174365	5.13	5	True
ENSG00000174405	0.845	2	True
ENSG00000174428	0.925	2	True
ENSG00000174516	0.21000000000000002	0	True
ENSG00000174579	1.4849999999999999	3	True
ENSG00000174606	7.19	6	True
ENSG00000174607	3.79	5	True
ENSG00000174628	7.1850000000000005	6	True
ENSG00000174684	0.52	1	True
ENSG00000174721	0.395	1	True
ENSG00000174738	0.7649999999999999	2	True
ENSG00000174799	2.015	3	True
ENSG00000174804	0.9099999999999999	2	True
ENSG00000174840	5.4	5	True
ENSG00000174842	14.02	7	True
ENSG00000174891	63.489999999999995	9	True
ENSG00000174938	0.115	0	True
ENSG00000174943	1.37	3	True
ENSG00000174989	0.365	1	True
ENSG00000175040	2.46	4	True
ENSG00000175048	0.735	2	True
ENSG00000175063	0.4	1	True
ENSG00000175066	1.47	3	True
ENSG00000175073	2.54	4	True
ENSG00000175105	1.605	3	True
ENSG00000175175	0.74	2	True
ENSG00000175182	0.615	2	True
ENSG00000175183	3.11	4	True
ENSG00000175198	3.5700000000000003	4	True
ENSG00000175213	0.19	0	True
ENSG00000175265	7.35	6	True
ENSG00000175279	8.184999999999999	6	True
ENSG00000175305	18.03	7	True
ENSG00000175309	3.0	4	True
ENSG00000175322	3.41	4	True
ENSG00000175348	5.32	5	True
ENSG00000175352	4.145	5	True
ENSG00000175395	0.33999999999999997	1	True
ENSG00000175536	0.59	2	True
ENSG00000175548	0.45999999999999996	1	True
ENSG00000175556	1.075	2	True
ENSG00000175592	2.955	4	True
ENSG00000175595	5.905	5	True
ENSG00000175600	0.7749999999999999	2	True
ENSG00000175611	0.7150000000000001	2	True
ENSG00000175691	2.435	4	True
ENSG00000175707	0.28500000000000003	1	True
ENSG00000175711	4.22	5	True
ENSG00000175727	2.715	4	True
ENSG00000175764	0.9	2	True
ENSG00000175782	2.29	4	True
ENSG00000175787	1.1099999999999999	2	True
ENSG00000175806	0.53	1	True
ENSG00000175866	1.47	3	True
ENSG00000175893	0.14500000000000002	0	True
ENSG00000176022	0.505	1	True
ENSG00000176024	1.5750000000000002	3	True
ENSG00000176055	1.73	3	True
ENSG00000176102	51.235	8	True
ENSG00000176108	0.235	0	True
ENSG00000176125	0.33	1	True
ENSG00000176148	0.9600000000000001	2	True
ENSG00000176165	0.9450000000000001	2	True
ENSG00000176182	0.19	0	True
ENSG00000176273	0.6799999999999999	2	True
ENSG00000176371	1.6	3	True
ENSG00000176383	0.13	0	True
ENSG00000176396	1.755	3	True
ENSG00000176401	3.73	4	True
ENSG00000176410	0.905	2	True
ENSG00000176422	2.55	4	True
ENSG00000176444	9.975000000000001	6	True
ENSG00000176473	0.275	1	True
ENSG00000176476	4.645	5	True
ENSG00000176542	1.165	3	True
ENSG00000176597	9.059999999999999	6	True
ENSG00000176700	1.705	3	True
ENSG00000176834	3.44	4	True
ENSG00000176842	0.175	0	True
ENSG00000176845	0.135	0	True
ENSG00000176894	2.56	4	True
ENSG00000176896	1.22	3	True
ENSG00000176903	1.35	3	True
ENSG00000176912	2.46	4	True
ENSG00000176933	0.5	1	True
ENSG00000176973	0.40499999999999997	1	True
ENSG00000176994	0.18	0	True
ENSG00000177042	3.585	4	True
ENSG00000177051	2.64	4	True
ENSG00000177054	3.685	4	True
ENSG00000177076	0.16999999999999998	0	True
ENSG00000177084	2.325	4	True
ENSG00000177112	0.145	0	True
ENSG00000177189	14.315000000000001	7	True
ENSG00000177337	9.5	6	True
ENSG00000177354	0.295	1	True
ENSG00000177370	4.25	5	True
ENSG00000177380	0.14	0	True
ENSG00000177383	1.215	3	True
ENSG00000177409	0.2	0	True
ENSG00000177469	5.705	5	True
ENSG00000177556	227.51999999999998	9	True
ENSG00000177576	27.07	8	True
ENSG00000177599	0.14	0	True
ENSG00000177602	0.435	1	True
ENSG00000177613	10.04	6	True
ENSG00000177640	0.11	0	True
ENSG00000177663	0.18	0	True
ENSG00000177697	3.0500000000000003	4	True
ENSG00000177721	1.8	3	True
ENSG00000177732	0.4	1	True
ENSG00000177733	4.255000000000001	5	True
ENSG00000177738	3.495	4	True
ENSG00000177842	1.165	3	True
ENSG00000177853	8.2	6	True
ENSG00000177854	0.22499999999999998	0	True
ENSG00000177868	27.615000000000002	8	True
ENSG00000177873	1.04	2	True
ENSG00000177879	34.58	8	True
ENSG00000177888	1.605	3	True
ENSG00000177946	2.455	4	True
ENSG00000177971	10.925	6	True
ENSG00000178074	3.04	4	True
ENSG00000178078	1.06	2	True
ENSG00000178177	3.045	4	True
ENSG00000178229	0.42000000000000004	1	True
ENSG00000178338	1.025	2	True
ENSG00000178381	38.625	8	True
ENSG00000178385	0.125	0	True
ENSG00000178386	0.9850000000000001	2	True
ENSG00000178409	1.04	2	True
ENSG00000178538	7.955	6	True
ENSG00000178605	0.17	0	True
ENSG00000178607	2.59	4	True
ENSG00000178665	0.19	0	True
ENSG00000178694	5.72	5	True
ENSG00000178695	0.11000000000000001	0	True
ENSG00000178700	0.365	1	True
ENSG00000178752	0.745	2	True
ENSG00000178761	4.9399999999999995	5	True
ENSG00000178852	0.28500000000000003	1	True
ENSG00000178878	0.19	0	True
ENSG00000178904	2.71	4	True
ENSG00000178935	2.5700000000000003	4	True
ENSG00000178966	4.615	5	True
ENSG00000178971	3.085	4	True
ENSG00000178996	2.335	4	True
ENSG00000179097	1.745	3	True
ENSG00000179104	0.23	0	True
