Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
gs_ind_0,Regulation Of B Cell Activation (GO:0050864),3/14,0.5656020552601939,0.9999999999998647,1.1900961920772326,0.6781936079104792,TNFAIP3;IL4I1;THEMIS2
gs_ind_0,Regulation Of Angiogenesis (GO:0045765),18/114,0.9123606571851524,0.9999999999998647,0.7480176314485971,0.06860810956606367,SIRT1;ITGB8;ZC3H12A;PPP1R16B;GHRL;TNFAIP3;SYNJ2BP;SPRED1;HMOX1;ALOX5;FOXJ2;FOXO4;ERBB2;PDCL3;AMOT;ZNF304;NINJ1;SPRY2
gs_ind_0,Regulation Of Activation Of Janus Kinase Activity (GO:0010533),2/4,0.18640155558523228,0.9999999999998647,3.9119486768243785,6.571494931304808,CCL5;IL23A
gs_ind_0,Regulation Of Activated T Cell Proliferation (GO:0046006),6/18,0.14187409242961266,0.9999999999998647,2.0351565762004173,3.9742848749463775,PYCARD;CD274;IL23A;IL12RB1;BTN2A2;PPP3CA
gs_ind_0,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),5/21,0.43069196449947617,0.9999999999998647,1.30374056830952,1.0982217002562886,RASA1;HCLS1;ESAM;WAS;NAA80
gs_ind_0,RNA-mediated Gene Silencing (GO:0031047),3/19,0.7749900719826985,0.9999999999998647,0.8291206627481295,0.21134705233127382,NRDE2;HELZ2;HEXIM1
gs_ind_0,RNA-templated DNA Biosynthetic Process (GO:0006278),3/18,0.7411693826261057,0.9999999999998647,0.8826847735518029,0.26438712180913754,PIF1;PINX1;TERF1
gs_ind_0,Rac Protein Signal Transduction (GO:0016601),4/15,0.3655177183974608,0.9999999999998647,1.5306148081472022,1.540472769277779,GARRE1;EPS8;HACE1;AIF1
gs_ind_0,Radial Glial Cell Differentiation (GO:0060019),2/5,0.27018544485746365,0.9999999999998647,2.7940199335548175,3.6563850298756777,METTL14;GPR157
gs_ind_0,Rap Protein Signal Transduction (GO:0032486),1/9,0.8712616767850634,0.9999999999998647,0.689782983900631,0.09506100349519497,RAP2A
gs_ind_0,Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575),2/13,0.7760853855691137,0.9999999999998647,0.84979603221645,0.21541711776620684,EIF2AK3;C5
gs_ind_0,Ras Protein Signal Transduction (GO:0007265),18/102,0.7877392794318676,0.9999999999998647,0.8550920674954952,0.20401479815353055,GARRE1;DOK4;RASGRP4;NKIRAS1;TP53;DOK3;AIF1;HACE1;DOK2;RGL1;PLD1;WAS;RALGPS1;RAP2A;RB1;EPS8;ARHGDIB;SOS2
gs_ind_0,Ras signaling pathway,18/143,0.9946089109158633,0.9999999999998647,0.5737906025422733,0.0031017246234809836,SOS2;RASGRP4;GNG7;FLT3LG;EFNA4;NFKB1;INSR;RASA1;PIK3R1;BAD;RGL1;PLD1;JMJD7-PLA2G4B;FOXO4;RASA2;SYNGAP1;PIK3R3;PLA2G4C
gs_ind_0,Reactive Oxygen Species Pathway,5/41,0.9405887825087762,0.9999999999998647,0.5883945399006415,0.03603871570088686,SELENOS;MSRA;GLRX;FES;GLRX2
gs_ind_0,Receptor Catabolic Process (GO:0032801),5/13,0.10544734724079009,0.9999999999998647,2.532452570047123,5.696862291280227,RNF43;NEDD4;UVRAG;KIF16B;SMURF1
gs_ind_0,Receptor Clustering (GO:0043113),1/10,0.8974937817113968,0.9999999999998647,0.6171236171236171,0.06674135581913541,PICK1
gs_ind_0,Receptor Internalization (GO:0031623),5/31,0.7861685484247343,0.9999999999998647,0.8110966053486885,0.19513692356655,GRK3;NEDD4;ARRB2;SYK;DNM1
gs_ind_0,Receptor Metabolic Process (GO:0043112),4/18,0.5146542375367785,0.9999999999998647,1.2136370428170604,0.8061705265524838,UVRAG;KIF16B;NEDD4;SMURF1
gs_ind_0,Receptor Recycling (GO:0001881),4/15,0.3655177183974608,0.9999999999998647,1.5306148081472022,1.540472769277779,PEX1;PEX2;PEX10;PEX12
gs_ind_0,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),2/19,0.9227080233311012,0.9999999999998647,0.5581624470156948,0.0448999429825696,FER;SOCS6
gs_ind_0,Receptor Signaling Pathway Via STAT (GO:0097696),1/18,0.9834488709535161,0.9999999999998647,0.3347900776472205,0.005587522300482694,SOCS6
gs_ind_0,Receptor-Mediated Endocytosis (GO:0006898),9/80,0.9894134889541429,0.9999999999998647,0.5179917333911869,0.00551295846782314,GRK3;NEDD4;ARRB2;INSR;TPCN2;SYK;DLL1;LRP3;DNM1
gs_ind_0,Regulation Of Actin Nucleation (GO:0051125),6/17,0.11316880953611234,0.9999999999998647,2.212308250884996,4.820342443962048,CARMIL1;WHAMM;CARMIL3;CARMIL2;PICK1;CORO1A
gs_ind_0,Regulation Of Actin Filament-Based Process (GO:0032970),5/49,0.9815283460144801,0.9999999999998647,0.4822982750130326,0.008992154908715067,CAPN10;ESAM;CORO1A;RHOQ;TESK1
gs_ind_0,Regulation Of Actin Filament Polymerization (GO:0030833),10/52,0.6350955759891722,0.9999999999998647,0.9657898470531483,0.4384490604049165,PYCARD;CARMIL1;SSH1;KANK1;RASA1;ESAM;NCK2;HCLS1;FER;NCKAP1L
gs_ind_0,Regulation Of Actin Filament Organization (GO:0110053),2/7,0.4333076099965977,0.9999999999998647,1.7777210760370343,1.486721268820039,WAS;NAA80
gs_ind_0,Regulation Of Actin Filament Length (GO:0030832),3/4,0.028603411361812166,0.9999999999998647,9.131557837317503,32.45565032766723,WAS;NAA80;EPS8
gs_ind_0,Regulation Of Actin Filament Bundle Assembly (GO:0032231),1/15,0.9672015674762875,0.9999999999998647,0.40415650760478344,0.013477956327923916,WAS
gs_ind_0,Regulation Of B Cell Differentiation (GO:0045577),5/13,0.10544734724079009,0.9999999999998647,2.532452570047123,5.696862291280227,IL4I1;PPP2R3C;SYK;INPP5D;NCKAP1L
gs_ind_0,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),6/20,0.2077528450633598,0.9999999999998647,1.7541573680800517,2.7564936774812905,CARMIL1;CARMIL3;CARMIL2;FES;ARHGDIB;BCAS3
gs_ind_0,Regulation Of ATP Biosynthetic Process (GO:2001169),2/11,0.6886104060141844,0.9999999999998647,1.028869286287089,0.38385015860250277,DNAJC30;SPHK2
gs_ind_0,Regulation Of AMPA Receptor Activity (GO:2000311),1/14,0.958804759543803,0.9999999999998647,0.43412965635187856,0.018262884928106907,NOL3
gs_ind_0,Regulation Of 3'-UTR-mediated mRNA Stabilization (GO:1905868),2/5,0.27018544485746365,0.9999999999998647,2.7940199335548175,3.6563850298756777,TENT4A;TENT4B
gs_ind_0,Regulated Exocytosis (GO:0045055),6/34,0.7184846430598026,0.9999999999998647,0.8914405010438413,0.2947199885147594,TMEM79;VAMP2;RAB11FIP2;SNAPIN;SYT11;RAB3A
gs_ind_0,Recombinational Repair (GO:0000725),17/86,0.5976140248546202,0.9999999999998647,0.9843477353491904,0.506752231674376,AP5S1;NSMCE3;ERCC4;SWSAP1;POLN;KDM4D;RAD54B;EXD2;SLF2;BRCA2;HELQ;SFR1;RAD51B;AP5Z1;SLX4;RAD51D;MBTD1
gs_ind_0,Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065),1/6,0.7450017490315044,0.9999999999998647,1.0662906117451572,0.31388259496961246,TPCN2
gs_ind_0,Regulation Of Actin Cytoskeleton Organization (GO:0032956),10/62,0.8384693346431201,0.9999999999998647,0.7811866859623734,0.1376273377490141,CAPN10;CARMIL1;CARMIL3;CARMIL2;ESAM;CORO1A;RHOQ;EPS8;ARHGDIB;TESK1
gs_ind_0,RNA polymerase,2/29,0.9886459348271212,0.9999999999998647,0.3549026755121382,0.00405263885669027,POLR3GL;POLR3F
gs_ind_0,Regulation Of B Cell Proliferation (GO:0030888),6/25,0.4011803929197172,0.9999999999998647,1.3038381242974144,1.1908528518924364,PTPRC;TIRAP;BCL2;IL7;TNFRSF13C;NCKAP1L
