gene_id,mean_tpm,is_switching,in_zero_stratum
ENSG00000100281,19.86,False,False
ENSG00000100284,0.9949999999999999,False,False
ENSG00000100285,1.645,False,False
ENSG00000100290,0.02,True,True
ENSG00000100292,0.0,True,True
ENSG00000100294,2.385,False,False
ENSG00000100296,29.465,False,False
ENSG00000100297,4.79,False,False
ENSG00000100299,0.035,True,True
ENSG00000100300,3.79,True,False
ENSG00000100302,0.0,True,True
ENSG00000100304,1.1,False,False
ENSG00000100307,0.02,True,True
ENSG00000100311,0.055,True,True
ENSG00000100316,2390.7250000000004,False,False
ENSG00000100319,1.185,True,False
ENSG00000100320,5.25,True,False
ENSG00000100321,1.13,False,False
ENSG00000100324,0.89,False,False
ENSG00000100325,2.635,False,False
ENSG00000100330,1.05,True,False
ENSG00000100342,2.71,True,False
ENSG00000100344,0.0,False,True
ENSG00000100345,0.835,False,False
ENSG00000100347,10.969999999999999,False,False
ENSG00000100348,246.015,False,False
ENSG00000100350,3.8899999999999997,False,False
ENSG00000100353,129.17000000000002,False,False
ENSG00000100354,11.24,False,False
ENSG00000100359,1.3250000000000002,False,False
ENSG00000100360,0.05,True,True
ENSG00000100364,0.22999999999999998,True,False
ENSG00000100372,71.66,False,False
ENSG00000100376,12.91,False,False
ENSG00000100379,0.0,True,True
ENSG00000100380,36.455,False,False
ENSG00000100387,194.32999999999998,True,False
ENSG00000100393,2.565,False,False
ENSG00000100395,7.0649999999999995,False,False
ENSG00000100401,1.675,False,False
ENSG00000100403,0.195,False,False
ENSG00000100410,23.655,False,False
ENSG00000100412,12.26,False,False
ENSG00000100413,4.85,False,False
ENSG00000100417,12.754999999999999,False,False
ENSG00000100418,5.045,False,False
ENSG00000100422,0.745,True,False
ENSG00000100425,0.32999999999999996,True,False
ENSG00000100426,1.135,False,False
ENSG00000100427,0.065,True,True
ENSG00000100429,0.14500000000000002,True,False
ENSG00000100439,4.555,True,False
ENSG00000100441,0.865,True,False
ENSG00000100442,62.925,True,False
ENSG00000100445,8.43,True,False
ENSG00000100461,43.06999999999999,False,False
ENSG00000100462,88.465,False,False
ENSG00000100473,18.315,True,False
ENSG00000100478,4.0649999999999995,True,False
ENSG00000100479,36.65,False,False
ENSG00000100483,2.125,True,False
ENSG00000100485,1.435,True,False
ENSG00000100503,0.7949999999999999,True,False
ENSG00000100504,2.98,True,False
ENSG00000100519,149.19,False,False
ENSG00000100522,11.18,False,False
ENSG00000100523,1.275,True,False
ENSG00000100526,95.355,False,False
ENSG00000100528,192.36,False,False
ENSG00000100532,10.94,True,False
ENSG00000100554,57.085,False,False
ENSG00000100564,20.54,False,False
ENSG00000100567,556.3299999999999,False,False
ENSG00000100568,6.195,False,False
ENSG00000100575,64.705,False,False
ENSG00000100577,7.1899999999999995,True,False
ENSG00000100578,8.435,False,False
ENSG00000100580,1.98,False,False
ENSG00000100583,0.07,False,True
ENSG00000100591,30.794999999999998,False,False
ENSG00000100592,4.04,True,False
ENSG00000100593,0.0,False,True
ENSG00000100596,4.05,False,False
ENSG00000100599,0.0,True,True
ENSG00000100600,0.105,True,False
ENSG00000100601,3.75,True,False
ENSG00000100603,51.315,False,False
ENSG00000100605,0.875,False,False
ENSG00000100614,9.344999999999999,False,False
ENSG00000100625,0.7,True,False
ENSG00000100626,0.0,True,True
ENSG00000100628,0.0,True,True
ENSG00000100629,1.45,False,False
ENSG00000100632,326.825,False,False
ENSG00000100644,4.470000000000001,False,False
ENSG00000100647,3.665,True,False
ENSG00000100650,62.19499999999999,False,False
ENSG00000100664,67.63,False,False
ENSG00000100697,2.045,False,False
ENSG00000100711,0.8800000000000001,False,False
ENSG00000100714,58.785,False,False
ENSG00000100721,0.005,True,True
ENSG00000100722,14.61,False,False
ENSG00000100726,0.42,False,False
ENSG00000100731,0.22,True,False
ENSG00000100744,37.675,False,False
ENSG00000100749,117.55,False,False
ENSG00000100764,108.69999999999999,False,False
ENSG00000100784,0.76,True,False
ENSG00000100796,6.295,False,False
ENSG00000100802,1.63,False,False
ENSG00000100804,1326.205,False,False
ENSG00000100811,14.59,False,False
ENSG00000100813,3.81,False,False
ENSG00000100814,49.34,False,False
ENSG00000100815,8.48,False,False
ENSG00000100823,119.045,False,False
ENSG00000100836,25.705,False,False
ENSG00000100842,0.0,True,True
ENSG00000100852,2.475,True,False
ENSG00000100865,29.665,False,False
ENSG00000100883,28.535,False,False
ENSG00000100888,7.140000000000001,False,False
ENSG00000100889,2.84,False,False
ENSG00000100890,23.17,False,False
ENSG00000100897,4.505,False,False
ENSG00000100906,6.074999999999999,False,False
ENSG00000100908,2.175,True,False
ENSG00000100911,397.96,False,False
ENSG00000100916,0.875,True,False
ENSG00000100926,4.025,True,False
ENSG00000100934,4.41,True,False
ENSG00000100938,27.59,False,False
ENSG00000100941,17.375,True,False
ENSG00000100949,12.29,False,False
ENSG00000100968,0.04,True,True
ENSG00000100979,2.17,False,False
ENSG00000100982,5.675,False,False
ENSG00000100983,14.385,False,False
ENSG00000100985,0.005,True,True
ENSG00000100991,1.715,False,False
ENSG00000100994,0.265,True,False
ENSG00000100997,0.44,True,False
ENSG00000101003,8.655000000000001,False,False
ENSG00000101017,0.825,True,False
ENSG00000101019,21.93,False,False
ENSG00000101040,37.27,False,False
ENSG00000101052,15.345,True,False
ENSG00000101057,3.4050000000000002,False,False
ENSG00000101079,9.600000000000001,False,False
ENSG00000101084,19.82,False,False
ENSG00000101096,3.0149999999999997,True,False
ENSG00000101104,4.275,True,False
ENSG00000101109,7.725,False,False
ENSG00000101126,27.884999999999998,False,False
ENSG00000101132,103.835,False,False
ENSG00000101138,47.825,False,False
ENSG00000101146,140.49,False,False
ENSG00000101150,1.635,False,False
ENSG00000101152,0.695,False,False
ENSG00000101158,10.135,False,False
ENSG00000101160,4.33,False,False
ENSG00000101161,2.965,False,False
ENSG00000101166,109.07,False,False
ENSG00000101180,0.0,True,True
ENSG00000101181,6.38,False,False
ENSG00000101182,225.425,False,False
ENSG00000101187,1.625,False,False
ENSG00000101189,1.395,False,False
ENSG00000101190,0.62,True,False
ENSG00000101191,3.1550000000000002,False,False
ENSG00000101193,9.67,False,False
ENSG00000101198,0.0,False,True
ENSG00000101199,0.21,False,False
ENSG00000101210,0.435,True,False
ENSG00000101213,0.0,False,True
ENSG00000101216,0.03,True,True
ENSG00000101220,1.065,False,False
ENSG00000101222,0.0,False,True
ENSG00000101224,2.2,False,False
ENSG00000101236,12.594999999999999,True,False
ENSG00000101246,1.38,False,False
ENSG00000101247,20.62,False,False
ENSG00000101265,0.0,True,True
ENSG00000101266,42.875,False,False
ENSG00000101278,0.08,False,True
ENSG00000101290,6.795,True,False
ENSG00000101294,5.324999999999999,False,False
ENSG00000101298,0.015,True,True
ENSG00000101310,24.305,False,False
ENSG00000101335,0.055,False,True
ENSG00000101336,0.005,True,True
ENSG00000101337,11.055,False,False
ENSG00000101346,2.495,False,False
ENSG00000101347,6.11,False,False
ENSG00000101350,1.79,True,False
ENSG00000101353,0.075,True,True
ENSG00000101361,191.72,False,False
ENSG00000101363,11.0,True,False
ENSG00000101365,62.925,False,False
ENSG00000101367,95.58500000000001,False,False
ENSG00000101384,0.05,True,True
ENSG00000101391,74.63499999999999,False,False
ENSG00000101400,0.86,True,False
ENSG00000101407,6.09,False,False
ENSG00000101412,0.11,True,False
ENSG00000101413,3.95,False,False
ENSG00000101417,20.535,True,False
ENSG00000101421,1.55,False,False
ENSG00000101425,0.0,False,True
ENSG00000101438,0.0,False,True
ENSG00000101439,7.1899999999999995,False,False
ENSG00000101442,0.755,False,False
ENSG00000101444,66.575,True,False
ENSG00000101445,1.21,True,False
ENSG00000101447,6.12,False,False
ENSG00000101452,4.484999999999999,False,False
ENSG00000101457,5.525,False,False
ENSG00000101470,0.045,False,True
ENSG00000101473,5.96,False,False
ENSG00000101474,3.86,True,False
ENSG00000101493,0.0,True,True
ENSG00000101544,7.24,False,False
ENSG00000101546,3.2750000000000004,True,False
ENSG00000101557,22.805,False,False
ENSG00000101558,145.025,False,False
ENSG00000101574,18.07,True,False
ENSG00000101577,4.925,False,False
ENSG00000101596,4.59,False,False
ENSG00000101608,682.035,False,False
ENSG00000101624,3.77,False,False
ENSG00000101639,10.5,False,False
ENSG00000101654,39.86,False,False
ENSG00000101665,0.095,True,True
ENSG00000101670,0.93,True,False
ENSG00000101695,0.0,True,True
ENSG00000101745,9.84,False,False
ENSG00000101751,2.16,True,False
ENSG00000101752,4.635,True,False
ENSG00000101782,15.445,False,False
ENSG00000101811,8.075,False,False
ENSG00000101843,113.485,False,False
ENSG00000101844,10.72,True,False
ENSG00000101846,0.07500000000000001,True,True
ENSG00000101849,4.925,False,False
ENSG00000101856,19.82,False,False
ENSG00000101868,5.825,False,False
ENSG00000101882,1.8199999999999998,True,False
ENSG00000101883,0.0,False,True
ENSG00000101888,19.115000000000002,True,False
ENSG00000101898,0.345,True,False
ENSG00000101911,44.515,False,False
ENSG00000101928,11.29,True,False
ENSG00000101945,4.0600000000000005,False,False
ENSG00000101955,0.52,True,False
ENSG00000101966,3.56,True,False
ENSG00000101972,25.14,False,False
ENSG00000101986,0.060000000000000005,True,True
ENSG00000101997,0.25,False,False
ENSG00000102001,0.0,False,True
ENSG00000102003,0.335,False,False
ENSG00000102007,85.91,False,False
ENSG00000102030,9.715,False,False
ENSG00000102032,0.045,True,True
ENSG00000102034,3.8949999999999996,False,False
ENSG00000102038,0.315,True,False
ENSG00000102043,2.035,True,False
ENSG00000102054,57.9,False,False
ENSG00000102078,20.17,True,False
ENSG00000102081,5.795,False,False
ENSG00000102096,63.575,False,False
ENSG00000102098,11.545,True,False
ENSG00000102100,2.8200000000000003,False,False
ENSG00000102103,29.62,True,False
ENSG00000102119,1.85,False,False
ENSG00000102125,0.275,True,False
ENSG00000102144,363.895,False,False
ENSG00000102158,13.105,False,False
ENSG00000102172,51.39,False,False
ENSG00000102178,12.405000000000001,False,False
ENSG00000102181,0.505,True,False
ENSG00000102189,3.325,False,False
ENSG00000102218,1.17,True,False
ENSG00000102221,1.635,True,False
ENSG00000102225,2.815,False,False
ENSG00000102226,1.935,False,False
ENSG00000102241,11.395,True,False
ENSG00000102265,481.32,False,False
ENSG00000102309,41.0,True,False
ENSG00000102312,0.15,True,False
ENSG00000102316,16.700000000000003,True,False
ENSG00000102317,48.480000000000004,False,False
ENSG00000102362,1.175,True,False
ENSG00000102384,4.295,False,False
ENSG00000102390,29.78,True,False
ENSG00000102393,96.635,False,False
ENSG00000102401,2.19,True,False
ENSG00000102409,55.175,True,False
ENSG00000102471,16.68,True,False
ENSG00000102531,2.75,True,False
ENSG00000102543,9.745000000000001,True,False
ENSG00000102547,1.955,True,False
ENSG00000102572,3.3649999999999998,False,False
ENSG00000102575,0.0,True,True
ENSG00000102580,8.105,False,False
ENSG00000102595,2.99,True,False
ENSG00000102606,1.545,False,False
ENSG00000102678,0.0,True,True
ENSG00000102699,4.04,False,False
ENSG00000102710,8.25,False,False
ENSG00000102738,35.394999999999996,True,False
ENSG00000102743,3.92,False,False
ENSG00000102753,7.734999999999999,False,False
ENSG00000102755,0.065,False,True
ENSG00000102760,0.37,False,False
ENSG00000102763,1.58,False,False
ENSG00000102780,0.36000000000000004,True,False
ENSG00000102781,1.87,True,False
ENSG00000102786,2.6,False,False
ENSG00000102796,0.5,True,False
ENSG00000102804,1.75,False,False
ENSG00000102805,3.225,True,False
ENSG00000102858,0.14500000000000002,False,False
ENSG00000102870,0.28500000000000003,True,False
ENSG00000102871,0.645,True,False
ENSG00000102878,0.03,True,True
ENSG00000102879,0.2,True,False
ENSG00000102882,0.71,False,False
ENSG00000102893,16.055,False,False
ENSG00000102897,30.405,False,False
ENSG00000102898,170.425,False,False
ENSG00000102900,66.77,False,False
ENSG00000102901,2.38,False,False
ENSG00000102904,0.0,False,True
ENSG00000102908,0.895,False,False
ENSG00000102910,4.970000000000001,False,False
ENSG00000102924,0.0,True,True
ENSG00000102931,11.765,False,False
ENSG00000102934,0.08499999999999999,True,True
ENSG00000102935,0.0,False,True
ENSG00000102967,3.06,False,False
ENSG00000102974,6.08,False,False
ENSG00000102977,3.165,False,False
ENSG00000102978,61.235,False,False
ENSG00000102981,0.049999999999999996,False,True
ENSG00000102984,0.615,True,False
ENSG00000102996,0.030000000000000002,True,True
ENSG00000103005,8.555,False,False
ENSG00000103024,0.64,False,False
ENSG00000103034,0.085,True,True
ENSG00000103035,71.78999999999999,False,False
ENSG00000103037,6.0649999999999995,True,False
ENSG00000103042,1.68,True,False
ENSG00000103043,1.255,False,False
ENSG00000103044,0.0,True,True
ENSG00000103047,1.025,False,False
ENSG00000103051,10.434999999999999,False,False
ENSG00000103061,1.725,True,False
ENSG00000103064,8.629999999999999,False,False
ENSG00000103066,0.37,True,False
ENSG00000103067,0.055,True,True
ENSG00000103089,0.0,False,True
ENSG00000103091,8.33,True,False
ENSG00000103111,3.455,False,False
ENSG00000103126,0.47,False,False
ENSG00000103145,1.62,True,False
ENSG00000103148,0.785,False,False
ENSG00000103150,0.125,True,False
ENSG00000103152,0.33499999999999996,False,False
ENSG00000103160,8.735,True,False
ENSG00000103168,1.09,False,False
ENSG00000103174,0.09,True,True
ENSG00000103175,0.0,False,True
ENSG00000103184,0.0,True,True
ENSG00000103187,23.96,False,False
ENSG00000103194,39.875,False,False
ENSG00000103196,0.015,True,True
ENSG00000103197,1.1949999999999998,False,False
ENSG00000103199,0.7,True,False
ENSG00000103202,11.645,False,False
ENSG00000103222,2.55,False,False
ENSG00000103227,0.045,True,True
ENSG00000103245,1.6,False,False
ENSG00000103248,2.125,False,False
ENSG00000103249,0.03,False,True
ENSG00000103253,0.34,False,False
ENSG00000103254,0.9149999999999999,False,False
ENSG00000103257,3.165,False,False
ENSG00000103260,0.23500000000000001,True,False
ENSG00000103264,0.43,False,False
ENSG00000103266,7.975,False,False
ENSG00000103274,12.780000000000001,False,False
ENSG00000103275,33.0,False,False
ENSG00000103316,0.265,False,False
ENSG00000103319,2.4000000000000004,False,False
ENSG00000103326,0.38,False,False
ENSG00000103335,2.625,False,False
ENSG00000103342,42.28,False,False
ENSG00000103343,3.9299999999999997,True,False
ENSG00000103351,6.005000000000001,True,False
ENSG00000103353,6.71,False,False
ENSG00000103355,0.0,False,True
ENSG00000103356,11.595,False,False
ENSG00000103363,648.365,False,False
ENSG00000103381,8.34,False,False
ENSG00000103404,0.7749999999999999,True,False
ENSG00000103415,23.564999999999998,False,False
ENSG00000103423,6.785,False,False
ENSG00000103429,35.595,False,False
ENSG00000103472,0.015,True,True
ENSG00000103479,4.865,False,False
ENSG00000103485,7.82,False,False
ENSG00000103489,0.04,True,True
ENSG00000103490,0.845,True,False
ENSG00000103494,3.99,True,False
ENSG00000103495,41.69,False,False
ENSG00000103496,3.43,False,False
ENSG00000103502,0.9850000000000001,False,False
ENSG00000103507,0.43,False,False
ENSG00000103510,7.145,True,False
ENSG00000103522,0.005,True,True
ENSG00000103528,0.0,True,True
ENSG00000103540,2.395,True,False
ENSG00000103544,10.955,False,False
ENSG00000103549,5.135,False,False
ENSG00000103550,27.15,False,False
ENSG00000103591,11.6,False,False
ENSG00000103599,1.565,True,False
ENSG00000103642,2.36,True,False
ENSG00000103647,0.0,False,True
ENSG00000103653,1.2650000000000001,False,False
ENSG00000103657,14.85,False,False
ENSG00000103671,8.379999999999999,True,False
ENSG00000103707,0.89,True,False
ENSG00000103723,0.04,False,True
ENSG00000103742,0.08,False,True
ENSG00000103852,0.355,True,False
ENSG00000103876,210.18,False,False
ENSG00000103888,0.05,False,True
ENSG00000103932,4.74,False,False
ENSG00000103942,0.095,True,True
ENSG00000103966,0.685,True,False
ENSG00000103978,25.705,False,False
ENSG00000103994,10.39,False,False
ENSG00000103995,6.375,False,False
ENSG00000104043,0.20500000000000002,True,False
ENSG00000104044,0.005,True,True
ENSG00000104047,53.515,False,False
ENSG00000104064,8.825,False,False
ENSG00000104081,0.0,True,True
ENSG00000104093,6.41,False,False
ENSG00000104129,2.185,False,False
ENSG00000104131,31.8,False,False
ENSG00000104133,13.25,False,False
ENSG00000104140,0.034999999999999996,True,True
ENSG00000104142,0.5900000000000001,False,False
ENSG00000104147,6.6,False,False
ENSG00000104154,0.3,False,False
ENSG00000104164,12.075,False,False
ENSG00000104177,0.02,True,True
ENSG00000104205,1.115,True,False
ENSG00000104213,0.0,True,True
ENSG00000104218,7.895,True,False
ENSG00000104219,1.98,True,False
ENSG00000104221,0.99,False,False
ENSG00000104228,0.915,False,False
ENSG00000104231,91.22,True,False
ENSG00000104267,0.355,False,False
ENSG00000104290,0.02,True,True
ENSG00000104299,27.06,False,False
ENSG00000104312,3.255,False,False
ENSG00000104320,10.865,False,False
ENSG00000104324,8.225,True,False
ENSG00000104325,104.78,False,False
ENSG00000104331,2.42,True,False
ENSG00000104332,0.0,False,True
ENSG00000104341,44.735,True,False
ENSG00000104343,10.14,True,False
ENSG00000104356,17.69,True,False
ENSG00000104365,4.135,False,False
ENSG00000104369,0.0,True,True
ENSG00000104375,6.555,True,False
ENSG00000104381,0.765,True,False
ENSG00000104388,23.259999999999998,False,False
ENSG00000104408,737.03,False,False
ENSG00000104412,39.96,False,False
ENSG00000104413,0.065,False,True
ENSG00000104427,1.895,True,False
ENSG00000104432,0.05,True,True
ENSG00000104442,39.135000000000005,False,False
ENSG00000104450,0.19,True,False
ENSG00000104472,9.79,False,False
ENSG00000104490,1.71,True,False
ENSG00000104497,4.705,True,False
ENSG00000104517,22.035,False,False
ENSG00000104518,0.045,True,True
ENSG00000104522,12.17,False,False
ENSG00000104524,0.41000000000000003,True,False
ENSG00000104529,56.06999999999999,False,False
ENSG00000104549,51.1,False,False
ENSG00000104613,31.705,False,False
ENSG00000104626,5.075,False,False
ENSG00000104635,6.824999999999999,False,False
ENSG00000104643,2.23,True,False
ENSG00000104660,22.705,False,False
ENSG00000104671,59.385,False,False
ENSG00000104687,12.735,False,False
ENSG00000104689,5.47,True,False
ENSG00000104691,34.81,False,False
ENSG00000104695,24.755,False,False
ENSG00000104731,1.12,False,False
ENSG00000104738,81.38499999999999,False,False
ENSG00000104756,16.225,True,False
ENSG00000104763,59.36,False,False
ENSG00000104765,51.995000000000005,True,False
ENSG00000104774,0.46499999999999997,False,False
ENSG00000104783,0.465,True,False
ENSG00000104804,0.02,False,True
ENSG00000104805,2.185,False,False
ENSG00000104808,0.305,False,False
ENSG00000104812,1.8,False,False
ENSG00000104814,0.49,True,False
ENSG00000104823,44.754999999999995,False,False
ENSG00000104824,29.625,False,False
ENSG00000104825,1.0,True,False
ENSG00000104826,0.0,False,True
ENSG00000104833,0.11,True,False
ENSG00000104835,2.755,False,False
ENSG00000104852,2.34,False,False
ENSG00000104853,0.28,False,False
ENSG00000104856,0.0,True,True
ENSG00000104859,1.03,False,False
ENSG00000104863,0.5800000000000001,False,False
ENSG00000104866,0.045,True,True
ENSG00000104872,21.15,False,False
ENSG00000104881,0.43499999999999994,True,False
ENSG00000104884,1.54,False,False
ENSG00000104885,0.245,False,False
ENSG00000104886,1.7850000000000001,False,False
ENSG00000104888,1.385,False,False
ENSG00000104889,16.925,False,False
ENSG00000104894,5.484999999999999,True,False
ENSG00000104897,0.305,False,False
ENSG00000104901,0.11499999999999999,True,False
ENSG00000104903,0.96,False,False
ENSG00000104904,84.995,False,False
ENSG00000104907,4.67,False,False
ENSG00000104915,0.59,False,False
ENSG00000104918,0.0,False,True
ENSG00000104946,0.24,True,False
ENSG00000104951,0.015,True,True
ENSG00000104953,1.175,True,False
ENSG00000104957,1.445,False,False
ENSG00000104960,3.955,False,False
ENSG00000104964,1.905,False,False
ENSG00000104967,0.0,True,True
ENSG00000104969,0.895,False,False
ENSG00000104973,2.5300000000000002,False,False
ENSG00000104976,0.55,True,False
ENSG00000104979,339.4,False,False
ENSG00000104980,14.504999999999999,False,False
ENSG00000104983,0.19,False,False
ENSG00000104998,1.165,True,False
ENSG00000105011,3.94,False,False
ENSG00000105053,29.205000000000002,False,False
ENSG00000105058,22.205,False,False
ENSG00000105063,0.33,False,False
ENSG00000105072,0.35,True,False
ENSG00000105085,0.5800000000000001,False,False
ENSG00000105088,0.0,True,True
ENSG00000105127,3.175,False,False
ENSG00000105135,0.445,False,False
ENSG00000105136,0.12,True,False
ENSG00000105171,32.34,False,False
ENSG00000105173,5.2,False,False
ENSG00000105185,109.815,False,False
ENSG00000105186,5.449999999999999,True,False
ENSG00000105193,2289.13,False,False
ENSG00000105197,26.06,False,False
ENSG00000105202,145.385,False,False
ENSG00000105204,0.0,True,True
ENSG00000105220,64.47999999999999,False,False
ENSG00000105221,1.19,False,False
ENSG00000105223,1.7200000000000002,False,False
ENSG00000105227,0.0,False,True
ENSG00000105229,0.185,False,False
ENSG00000105245,0.435,True,False
ENSG00000105248,0.27,True,False
ENSG00000105254,2.6900000000000004,False,False
ENSG00000105255,0.005,False,True
ENSG00000105258,196.52499999999998,False,False
ENSG00000105281,24.86,False,False
ENSG00000105287,1.48,False,False
ENSG00000105290,0.7,True,False
ENSG00000105298,0.19,False,False
ENSG00000105321,0.325,True,False
ENSG00000105323,6.51,False,False
ENSG00000105325,0.12,False,False
ENSG00000105327,0.185,True,False
ENSG00000105329,0.18,False,False
ENSG00000105339,0.06,True,True
ENSG00000105341,10.8,False,False
ENSG00000105355,4.865,False,False
ENSG00000105364,1.2850000000000001,False,False
ENSG00000105369,0.0,True,True
ENSG00000105371,10.325,False,False
ENSG00000105372,2594.5,False,False
ENSG00000105373,4.7,False,False
ENSG00000105376,0.065,True,True
ENSG00000105379,14.3,False,False
ENSG00000105393,11.49,False,False
ENSG00000105397,12.645,False,False
ENSG00000105401,5.0,True,False
ENSG00000105402,5.05,False,False
ENSG00000105404,4.32,True,False
ENSG00000105419,0.005,True,True
ENSG00000105426,0.7849999999999999,True,False
ENSG00000105429,0.155,True,False
ENSG00000105438,4.08,True,False
ENSG00000105443,2.775,False,False
ENSG00000105447,1.07,False,False
ENSG00000105464,0.31,True,False
ENSG00000105467,0.085,False,True
ENSG00000105472,0.5700000000000001,False,False
ENSG00000105479,0.03,False,True
ENSG00000105483,11.775,True,False
ENSG00000105486,6.734999999999999,False,False
ENSG00000105497,2.65,False,False
ENSG00000105499,0.035,True,True
ENSG00000105501,0.0,True,True
ENSG00000105514,0.69,True,False
ENSG00000105516,0.255,True,False
ENSG00000105518,15.030000000000001,False,False
ENSG00000105520,0.395,True,False
ENSG00000105523,0.0,True,True
ENSG00000105538,0.14500000000000002,True,False
ENSG00000105552,2.87,False,False
ENSG00000105556,0.48,False,False
ENSG00000105559,0.07,True,True
ENSG00000105576,4.43,False,False
ENSG00000105583,453.03,False,False
ENSG00000105607,2.4699999999999998,False,False
ENSG00000105610,6.71,True,False
ENSG00000105612,3.3,False,False
ENSG00000105613,0.23,True,False
ENSG00000105617,0.18,True,False
ENSG00000105618,3.665,False,False
ENSG00000105619,0.5700000000000001,True,False
ENSG00000105640,892.1949999999999,False,False
ENSG00000105641,0.16,False,False
ENSG00000105642,0.01,True,True
ENSG00000105643,1.3,False,False
ENSG00000105647,0.405,False,False
ENSG00000105649,0.01,True,True
ENSG00000105655,17.885,True,False
ENSG00000105656,0.53,True,False
ENSG00000105662,0.0,True,True
ENSG00000105664,0.005,True,True
ENSG00000105669,4.275,False,False
ENSG00000105671,0.635,False,False
ENSG00000105672,0.065,False,True
ENSG00000105676,1.755,False,False
ENSG00000105677,61.295,True,False
ENSG00000105696,0.0,True,True
ENSG00000105698,0.24,True,False
ENSG00000105699,0.3,False,False
ENSG00000105700,17.65,False,False
ENSG00000105701,0.31,False,False
ENSG00000105705,0.76,False,False
ENSG00000105708,2.005,True,False
ENSG00000105711,0.02,True,True
ENSG00000105717,0.06,True,True
ENSG00000105722,0.04,False,True
ENSG00000105723,0.96,False,False
ENSG00000105726,0.755,False,False
ENSG00000105738,0.015,True,True
ENSG00000105750,0.34500000000000003,True,False
ENSG00000105755,2.415,False,False
ENSG00000105767,0.05,False,True
ENSG00000105771,1.03,False,False
ENSG00000105778,3.9,False,False
ENSG00000105792,0.19,True,False
ENSG00000105810,9.95,False,False
ENSG00000105819,102.70500000000001,False,False
ENSG00000105821,28.369999999999997,False,False
ENSG00000105825,0.0,False,True
ENSG00000105829,130.42000000000002,False,False
ENSG00000105835,28.095,False,False
ENSG00000105849,68.41499999999999,False,False
ENSG00000105851,3.8150000000000004,False,False
ENSG00000105852,0.055,False,True
ENSG00000105854,7.04,True,False
ENSG00000105855,0.0,True,True
ENSG00000105856,21.255,False,False
ENSG00000105865,7.92,False,False
ENSG00000105866,2.5300000000000002,False,False
ENSG00000105875,1.52,True,False
ENSG00000105877,0.0,False,True
ENSG00000105879,9.690000000000001,False,False
ENSG00000105880,0.0,False,True
ENSG00000105887,45.945,False,False
ENSG00000105889,21.04,True,False
ENSG00000105926,5.6,False,False
ENSG00000105928,0.38,True,False
ENSG00000105939,9.125,False,False
ENSG00000105948,9.635,True,False
ENSG00000105953,2.1100000000000003,False,False
ENSG00000105963,0.0,True,True
ENSG00000105968,79.16,False,False
ENSG00000105974,0.61,False,False
ENSG00000105976,0.795,True,False
ENSG00000105982,2.495,True,False
ENSG00000105983,4.405,False,False
ENSG00000105989,0.0,True,True
ENSG00000105991,0.0,True,True
ENSG00000105993,69.47999999999999,False,False
ENSG00000105997,0.005,True,True
ENSG00000106006,0.0,True,True
ENSG00000106009,0.2,False,False
ENSG00000106012,0.375,True,False
ENSG00000106025,0.065,True,True
ENSG00000106028,1372.69,False,False
ENSG00000106031,0.0,True,True
ENSG00000106034,182.235,True,False
ENSG00000106049,8.485,False,False
ENSG00000106052,69.43,False,False
ENSG00000106066,1.775,True,False
ENSG00000106069,0.115,True,False
ENSG00000106077,4.895,True,False
ENSG00000106080,6.29,True,False
ENSG00000106086,2.08,True,False
ENSG00000106089,0.105,True,False
ENSG00000106100,0.40499999999999997,True,False
ENSG00000106123,1.475,True,False
ENSG00000106125,1.3399999999999999,True,False
ENSG00000106144,15.335,True,False
ENSG00000106153,123.305,False,False
ENSG00000106211,80.72999999999999,False,False
ENSG00000106244,7.02,False,False
ENSG00000106245,224.85000000000002,False,False
ENSG00000106246,0.335,True,False
ENSG00000106261,3.5999999999999996,False,False
ENSG00000106263,20.055,False,False
ENSG00000106266,2.425,False,False
ENSG00000106268,4.53,False,False
ENSG00000106290,0.48,False,False
ENSG00000106299,2.765,True,False
ENSG00000106305,33.39,False,False
ENSG00000106328,0.015,True,True
ENSG00000106330,1.105,True,False
ENSG00000106331,0.0,False,True
ENSG00000106333,3.915,False,False
ENSG00000106336,0.11,False,False
ENSG00000106344,42.415,False,False
ENSG00000106346,2.505,True,False
ENSG00000106348,0.6799999999999999,True,False
ENSG00000106351,0.195,True,False
ENSG00000106355,464.15999999999997,False,False
ENSG00000106367,9.195,False,False
ENSG00000106397,2.56,False,False
ENSG00000106400,6.3500000000000005,False,False
ENSG00000106415,2.055,True,False
ENSG00000106443,19.09,False,False
ENSG00000106459,6.0649999999999995,False,False
ENSG00000106460,5.6850000000000005,False,False
ENSG00000106462,39.06,False,False
ENSG00000106477,10.22,True,False
ENSG00000106479,1.17,True,False
ENSG00000106484,0.25,True,False
ENSG00000106524,22.84,True,False
ENSG00000106526,7.285,False,False
ENSG00000106537,5.385,True,False
ENSG00000106538,0.0,False,True
ENSG00000106554,48.099999999999994,False,False
ENSG00000106560,0.935,True,False
ENSG00000106565,0.0,False,True
ENSG00000106588,733.69,False,False
ENSG00000106591,247.07999999999998,False,False
ENSG00000106603,307.94,False,False
ENSG00000106605,87.735,False,False
ENSG00000106608,2.585,False,False
ENSG00000106609,4.915,False,False
ENSG00000106610,22.880000000000003,False,False
ENSG00000106615,20.884999999999998,True,False
ENSG00000106617,0.6499999999999999,False,False
